1.000000000000000056e-01;8.584453991245912388e+06
2.000000000000000111e-01;8.743447673606978729e+06
3.000000000000000444e-01;8.842265629405668005e+06
4.000000000000000222e-01;8.887631190404102206e+06
5.000000000000000000e-01;8.889956601921299472e+06
6.000000000000000888e-01;8.862714430392693728e+06
7.000000000000000666e-01;8.821397136559346691e+06
8.000000000000000444e-01;8.782754162327993661e+06
9.000000000000000222e-01;8.763153596453821287e+06
1.000000000000000000e+00;8.776207715173661709e+06
1.100000000000000089e+00;8.828987188876781613e+06
1.200000000000000178e+00;8.918557973288945854e+06
1.300000000000000044e+00;9.029777971549609676e+06
1.400000000000000133e+00;9.135440150931281969e+06
1.500000000000000000e+00;9.200810038321055472e+06
1.600000000000000089e+00;9.190931400190370157e+06
1.700000000000000178e+00;9.079179182618048042e+06
1.800000000000000044e+00;8.856162494836119935e+06
1.900000000000000133e+00;8.533627619759289548e+06
2.000000000000000000e+00;8.144746321255024523e+06
2.100000000000000089e+00;7.737261350472069345e+06
2.200000000000000178e+00;7.363129927338659763e+06
2.300000000000000266e+00;7.067656201119665056e+06
2.400000000000000355e+00;6.877467160882411525e+06
2.500000000000000000e+00;6.796490479376157746e+06
2.600000000000000089e+00;6.806326463495044969e+06
2.700000000000000178e+00;6.872248964800309390e+06
2.800000000000000266e+00;6.953654242994041182e+06
2.900000000000000355e+00;7.013955832619466819e+06
3.000000000000000000e+00;7.028816986675594002e+06
3.100000000000000089e+00;6.989205860487163067e+06
3.200000000000000178e+00;6.899997373169659637e+06
3.300000000000000266e+00;6.774021085730527528e+06
3.400000000000000355e+00;6.625864131836250424e+06
3.500000000000000000e+00;6.465142712765330449e+06
3.600000000000000089e+00;6.294907342062295415e+06
3.700000000000000178e+00;6.111581788632911630e+06
3.800000000000000266e+00;5.910576367526411079e+06
3.900000000000000355e+00;5.690558374407422729e+06
4.000000000000000000e+00;5.459594466644954868e+06
4.100000000000000533e+00;5.236784992250318639e+06
4.200000000000000178e+00;5.049779927499793470e+06
4.299999999999999822e+00;4.931030046386009082e+06
4.400000000000000355e+00;4.908881832458355464e+06
4.500000000000000000e+00;5.000808802365323529e+06
4.600000000000000533e+00;5.207369454829835333e+06
4.700000000000000178e+00;5.509625473760436289e+06
4.800000000000000711e+00;5.872732440590376966e+06
4.900000000000000355e+00;6.250286398205638863e+06
5.000000000000000000e+00;6.594616272888571024e+06
5.100000000000000533e+00;6.866744456851842813e+06
5.200000000000000178e+00;7.042595146515429951e+06
5.300000000000000711e+00;7.119386593360095285e+06
5.400000000000000355e+00;7.114018893946540542e+06
5.500000000000000000e+00;7.059520495566925034e+06
5.600000000000000533e+00;6.996532619499835186e+06
5.700000000000000178e+00;6.963929333788948134e+06
5.800000000000000711e+00;6.990176870145859197e+06
5.900000000000000355e+00;7.087300388028383255e+06
6.000000000000000000e+00;7.249001190515412018e+06
6.100000000000000533e+00;7.453317752383292653e+06
6.200000000000000178e+00;7.668470006615235470e+06
6.300000000000000711e+00;7.860473144735771231e+06
6.400000000000000355e+00;8.000979449669110589e+06
6.500000000000000000e+00;8.072139810942286626e+06
6.600000000000000533e+00;8.069912750489133410e+06
6.700000000000000178e+00;8.003242902929498814e+06
6.800000000000000711e+00;7.890831750366331078e+06
6.900000000000000355e+00;7.757361979449265637e+06
7.000000000000000000e+00;7.628492929172123782e+06
7.100000000000000533e+00;7.527365948005970567e+06
7.200000000000000178e+00;7.471354183217923157e+06
7.300000000000000711e+00;7.470179448142750189e+06
7.400000000000000355e+00;7.524550943604008295e+06
7.500000000000000000e+00;7.625990535007284023e+06
7.600000000000000533e+00;7.757068058428633958e+06
7.700000000000000178e+00;7.894152688972325064e+06
7.800000000000000711e+00;8.010269348507152870e+06
7.900000000000000355e+00;8.080695809295705520e+06
8.000000000000000000e+00;8.087625442455396056e+06
8.099999999999999645e+00;8.024498408935683779e+06
8.200000000000001066e+00;7.897620105880925432e+06
8.300000000000000711e+00;7.724814137031960301e+06
8.400000000000000355e+00;7.529819067397422157e+06
8.500000000000000000e+00;7.337104101424791850e+06
8.599999999999999645e+00;7.164261000000000000e+06
8.700000000000001066e+00;7.019844830681152642e+06
8.800000000000000711e+00;6.902304158627342433e+06
8.900000000000000355e+00;6.805238369602526538e+06
9.000000000000000000e+00;6.722682857774266973e+06
9.099999999999999645e+00;6.655705206980379298e+06
9.200000000000001066e+00;6.614615832381479442e+06
9.300000000000000711e+00;6.616862058094906621e+06
9.400000000000000355e+00;6.680740353908939287e+06
9.500000000000000000e+00;6.816581942195552401e+06
9.600000000000001421e+00;7.019240239425563253e+06
9.700000000000001066e+00;7.266087869454841129e+06
9.800000000000000711e+00;7.520230750119877979e+06
9.900000000000000355e+00;7.742178005908079445e+06
1.000000000000000000e+01;7.901677803143208846e+06
1.010000000000000142e+01;7.990974659633310512e+06
1.020000000000000107e+01;8.030185584543362260e+06
1.030000000000000071e+01;8.064020357811896130e+06
1.040000000000000036e+01;8.150360034187132493e+06
1.050000000000000000e+01;8.343458046820297837e+06
1.060000000000000142e+01;8.676950941257659346e+06
1.070000000000000107e+01;9.153326738499380648e+06
1.080000000000000071e+01;9.743100158720860258e+06
1.090000000000000036e+01;1.039126233624170162e+07
1.100000000000000000e+01;1.103622351661721058e+07
1.110000000000000142e+01;1.162441841836994886e+07
1.120000000000000107e+01;1.212386152749069966e+07
1.130000000000000071e+01;1.252807650659635849e+07
1.140000000000000036e+01;1.285088113334688172e+07
1.150000000000000000e+01;1.311452429945231788e+07
1.160000000000000142e+01;1.333651665859969519e+07
1.170000000000000107e+01;1.352049067803589813e+07
1.180000000000000071e+01;1.365441265606809407e+07
1.190000000000000036e+01;1.371847887874933705e+07
1.200000000000000000e+01;1.369674885689428635e+07
1.210000000000000142e+01;1.358942160536916554e+07
1.220000000000000107e+01;1.342029881202329323e+07
1.230000000000000071e+01;1.323394112097389437e+07
1.240000000000000036e+01;1.308590308186482638e+07
1.250000000000000000e+01;1.302644702332213521e+07
1.260000000000000142e+01;1.308505621439527348e+07
1.270000000000000107e+01;1.326138693197493628e+07
1.280000000000000071e+01;1.352663596224242449e+07
1.290000000000000036e+01;1.383229138218890503e+07
1.300000000000000000e+01;1.412831983029201999e+07
1.310000000000000142e+01;1.437721984514905885e+07
1.320000000000000107e+01;1.456683387409673817e+07
1.330000000000000071e+01;1.471002567375763319e+07
1.340000000000000036e+01;1.483790228074834123e+07
1.350000000000000000e+01;1.498648693988616019e+07
1.360000000000000142e+01;1.518207091366208717e+07
1.370000000000000107e+01;1.543363331995438039e+07
1.380000000000000071e+01;1.573084222494421899e+07
1.390000000000000036e+01;1.605311244242675044e+07
1.400000000000000000e+01;1.637963866001066193e+07
1.410000000000000142e+01;1.670328168780744448e+07
1.420000000000000107e+01;1.703453113207459450e+07
1.430000000000000071e+01;1.740189022274249792e+07
1.440000000000000036e+01;1.784300617502378300e+07
1.450000000000000000e+01;1.839099772131866962e+07
1.460000000000000142e+01;1.906428422029208764e+07
1.470000000000000107e+01;1.985816931004045531e+07
1.480000000000000071e+01;2.074759578141633421e+07
1.490000000000000036e+01;2.169199567988856509e+07
1.500000000000000000e+01;2.264976440618356317e+07
1.510000000000000142e+01;2.358278955166972429e+07
1.520000000000000107e+01;2.446789695202758536e+07
1.530000000000000071e+01;2.529328060935114324e+07
1.540000000000000036e+01;2.605326896339665353e+07
1.550000000000000000e+01;2.674171731899547204e+07
1.560000000000000142e+01;2.734543261047266051e+07
1.570000000000000107e+01;2.784381499513443187e+07
1.580000000000000071e+01;2.821277267425300926e+07
1.590000000000000036e+01;2.843403245279571414e+07
1.600000000000000000e+01;2.850351802400507033e+07
1.610000000000000142e+01;2.843897382879349589e+07
1.619999999999999929e+01;2.828036294419227168e+07
1.630000000000000071e+01;2.808372862838255987e+07
1.640000000000000213e+01;2.791149062967876717e+07
1.650000000000000000e+01;2.781928037179563195e+07
1.660000000000000142e+01;2.784571471774081886e+07
1.669999999999999929e+01;2.800662401824309677e+07
1.680000000000000071e+01;2.829481970627349615e+07
1.690000000000000213e+01;2.868467665870612860e+07
1.700000000000000000e+01;2.914249962930634245e+07
1.710000000000000142e+01;2.963221052473979816e+07
1.719999999999999929e+01;3.012550731752844155e+07
1.730000000000000071e+01;3.060203138537139073e+07
1.740000000000000213e+01;3.105338139167180285e+07
1.750000000000000000e+01;3.147848504559660330e+07
1.760000000000000142e+01;3.188205212987912074e+07
1.769999999999999929e+01;3.227349244579299539e+07
1.780000000000000071e+01;3.266212424792226404e+07
1.790000000000000213e+01;3.305921880702474341e+07
1.800000000000000000e+01;3.347403390260545909e+07
1.810000000000000142e+01;3.391616338346536458e+07
1.819999999999999929e+01;3.439132262138485909e+07
1.830000000000000071e+01;3.490396525298932195e+07
1.840000000000000213e+01;3.545302544696617872e+07
1.850000000000000000e+01;3.603379584437192976e+07
1.860000000000000142e+01;3.663876157009671628e+07
1.869999999999999929e+01;3.725508383636984974e+07
1.880000000000000071e+01;3.786855640482566506e+07
1.890000000000000213e+01;3.846025287044823915e+07
1.900000000000000000e+01;3.901061936093412340e+07
1.910000000000000142e+01;3.949721826721930504e+07
1.920000000000000284e+01;3.990036869196242094e+07
1.930000000000000071e+01;4.020308851769477129e+07
1.940000000000000213e+01;4.039771678806435317e+07
1.950000000000000000e+01;4.048842205233675241e+07
1.960000000000000142e+01;4.049234281565784663e+07
1.970000000000000284e+01;4.043922262856758386e+07
1.980000000000000071e+01;4.036634939197780192e+07
1.990000000000000213e+01;4.031184059308913350e+07
2.000000000000000000e+01;4.030660900881008059e+07
2.010000000000000142e+01;4.036737304522751272e+07
2.020000000000000284e+01;4.049252090527991205e+07
2.030000000000000071e+01;4.066262517786273360e+07
2.040000000000000213e+01;4.084409782047859579e+07
2.050000000000000000e+01;4.099674344366281480e+07
2.060000000000000142e+01;4.108178062933716178e+07
2.070000000000000284e+01;4.106926445613362640e+07
2.080000000000000071e+01;4.094376262931722403e+07
2.090000000000000213e+01;4.070591064476769418e+07
2.100000000000000000e+01;4.037238855154196918e+07
2.110000000000000142e+01;3.997356924422293901e+07
2.120000000000000284e+01;3.954678928798464686e+07
2.130000000000000071e+01;3.913338969385737926e+07
2.140000000000000213e+01;3.876984122800780833e+07
2.150000000000000000e+01;3.848376041142785549e+07
2.160000000000000142e+01;3.828646697190316767e+07
2.170000000000000284e+01;3.817102435491269827e+07
2.180000000000000071e+01;3.811094426668588817e+07
2.190000000000000213e+01;3.806477145159515738e+07
2.200000000000000000e+01;3.798410704995766282e+07
2.210000000000000142e+01;3.782427022697878629e+07
2.220000000000000284e+01;3.755643481569436193e+07
2.230000000000000071e+01;3.717439010063045472e+07
2.240000000000000213e+01;3.669908922517355531e+07
2.250000000000000000e+01;3.617063962427593023e+07
2.260000000000000142e+01;3.564001069166027755e+07
2.270000000000000284e+01;3.515221048189579695e+07
2.280000000000000071e+01;3.473116647112385184e+07
2.290000000000000213e+01;3.437431634124544263e+07
2.300000000000000000e+01;3.404976870377080142e+07
2.310000000000000142e+01;3.370854390282130986e+07
2.320000000000000284e+01;3.329815071719546244e+07
2.330000000000000071e+01;3.278249792905941978e+07
2.340000000000000213e+01;3.215256142353955656e+07
2.350000000000000000e+01;3.143496343823495880e+07
2.360000000000000142e+01;3.068353763979624584e+07
2.370000000000000284e+01;2.996511698763331026e+07
2.380000000000000071e+01;2.934285816170963272e+07
2.390000000000000213e+01;2.885551428179508448e+07
2.400000000000000000e+01;2.850959969637846202e+07
2.410000000000000142e+01;2.827574615638542920e+07
2.420000000000000284e+01;2.809969911330646276e+07
2.430000000000000071e+01;2.791638938561059162e+07
2.440000000000000213e+01;2.766932237467527390e+07
2.450000000000000000e+01;2.732327067376001924e+07
2.460000000000000142e+01;2.687284730428929627e+07
2.470000000000000284e+01;2.633992359435243532e+07
2.480000000000000071e+01;2.576579199756898731e+07
2.490000000000000213e+01;2.519720241278434917e+07
2.500000000000000000e+01;2.467425681260087341e+07
2.510000000000000142e+01;2.422024677318019420e+07
2.520000000000000284e+01;2.383803587161435932e+07
2.530000000000000071e+01;2.351343940009836107e+07
2.540000000000000213e+01;2.321977731423100829e+07
2.550000000000000000e+01;2.292929950134759024e+07
2.560000000000000142e+01;2.262013554941781983e+07
2.570000000000000284e+01;2.228409099799958989e+07
2.580000000000000071e+01;2.192737202648650855e+07
2.590000000000000213e+01;2.157099768951308727e+07
2.600000000000000000e+01;2.124387850980675220e+07
2.610000000000000142e+01;2.097748061815020442e+07
2.620000000000000284e+01;2.079781639702890813e+07
2.630000000000000071e+01;2.071849722345346957e+07
2.640000000000000213e+01;2.073832561105849594e+07
2.650000000000000000e+01;2.084099821480733529e+07
2.660000000000000142e+01;2.099862695527030900e+07
2.670000000000000284e+01;2.117916288300904632e+07
2.680000000000000071e+01;2.135285258283450454e+07
2.690000000000000213e+01;2.150010427945178002e+07
2.700000000000000000e+01;2.161375786763959378e+07
2.710000000000000142e+01;2.169919004714787379e+07
2.720000000000000284e+01;2.176998486804873496e+07
2.730000000000000071e+01;2.184077061089367419e+07
2.740000000000000213e+01;2.192144554446353763e+07
2.750000000000000000e+01;2.201288943617596850e+07
2.760000000000000142e+01;2.210791807008269802e+07
2.770000000000000284e+01;2.219501336443853378e+07
2.780000000000000071e+01;2.226549593566682562e+07
2.790000000000000213e+01;2.231875525667494908e+07
2.800000000000000000e+01;2.236521177290444821e+07
2.810000000000000142e+01;2.242369443314470723e+07
2.820000000000000284e+01;2.251438824167587608e+07
2.830000000000000071e+01;2.264989641250205040e+07
2.840000000000000213e+01;2.282737546464079618e+07
2.850000000000000000e+01;2.302618667715324834e+07
2.860000000000000142e+01;2.321077114639760554e+07
2.870000000000000284e+01;2.334142933590901271e+07
2.880000000000000071e+01;2.338689410945624113e+07
2.890000000000000213e+01;2.333537791524906456e+07
2.900000000000000000e+01;2.320123763862082362e+07
2.910000000000000142e+01;2.302224006413732469e+07
2.920000000000000284e+01;2.285029852130763978e+07
2.930000000000000071e+01;2.273686583546993881e+07
2.940000000000000213e+01;2.271857155187784135e+07
2.950000000000000000e+01;2.280761316043518111e+07
2.960000000000000142e+01;2.298995122030858696e+07
2.970000000000000284e+01;2.323075040781073272e+07
2.980000000000000071e+01;2.348669315893109143e+07
2.990000000000000213e+01;2.371771305806916207e+07
3.000000000000000000e+01;2.389767453474266082e+07
3.010000000000000142e+01;2.401785171588070691e+07
3.020000000000000284e+01;2.408554934982047975e+07
3.030000000000000071e+01;2.411796490893866494e+07
3.040000000000000213e+01;2.413532989840777218e+07
3.050000000000000000e+01;2.415617647488272190e+07
3.060000000000000142e+01;2.419556180129010603e+07
3.070000000000000284e+01;2.426666560105539858e+07
3.080000000000000071e+01;2.438234915008628368e+07
3.090000000000000213e+01;2.455613051894531399e+07
3.100000000000000000e+01;2.479818680785151199e+07
3.110000000000000142e+01;2.511114445646630973e+07
3.120000000000000284e+01;2.548254377312846109e+07
3.130000000000000071e+01;2.588207491309515387e+07
3.140000000000000213e+01;2.626574436408631131e+07
3.150000000000000000e+01;2.658201602616715804e+07
3.160000000000000142e+01;2.678799895251203701e+07
3.170000000000000284e+01;2.686038152927951515e+07
3.180000000000000071e+01;2.680555777408335730e+07
3.190000000000000213e+01;2.665847929523128644e+07
3.200000000000000000e+01;2.647276703261216730e+07
3.210000000000000142e+01;2.630480322684615850e+07
3.220000000000000284e+01;2.619527403261026368e+07
3.230000000000000426e+01;2.615645268630921096e+07
3.239999999999999858e+01;2.617033037910444662e+07
3.250000000000000000e+01;2.619705993802996725e+07
3.260000000000000142e+01;2.619259326513464004e+07
3.270000000000000284e+01;2.612847423646828532e+07
3.280000000000000426e+01;2.600628624418492988e+07
3.289999999999999858e+01;2.586118716995471343e+07
3.300000000000000000e+01;2.575315138899180293e+07
3.310000000000000142e+01;2.574722681109379232e+07
3.320000000000000284e+01;2.589067371418339387e+07
3.330000000000000426e+01;2.619558443099656329e+07
3.339999999999999858e+01;2.663119570082646236e+07
3.350000000000000000e+01;2.713150834180904552e+07
3.360000000000000142e+01;2.761446251815648377e+07
3.370000000000000284e+01;2.800443593411335722e+07
3.380000000000000426e+01;2.825619522428414226e+07
3.389999999999999858e+01;2.836494811748159304e+07
3.400000000000000000e+01;2.836444417350818962e+07
3.410000000000000142e+01;2.831350378503530473e+07
3.420000000000000284e+01;2.827447168213466182e+07
3.430000000000000426e+01;2.829316369430231676e+07
3.439999999999999858e+01;2.838595620469563082e+07
3.450000000000000000e+01;2.853788657769046724e+07
3.460000000000000142e+01;2.871136029670085385e+07
3.470000000000000284e+01;2.886254801092642546e+07
3.480000000000000426e+01;2.895644814840785787e+07
3.489999999999999858e+01;2.897809815739426017e+07
3.500000000000000000e+01;2.893450694666607305e+07
3.510000000000000142e+01;2.884827901981440559e+07
3.520000000000000284e+01;2.874706046074918658e+07
3.530000000000000426e+01;2.865194620226135850e+07
3.539999999999999858e+01;2.857157400555990264e+07
3.550000000000000000e+01;2.850213165125779808e+07
3.560000000000000142e+01;2.843321772763650119e+07
3.570000000000000284e+01;2.835720807174699008e+07
3.580000000000000426e+01;2.827591924433750287e+07
3.589999999999999858e+01;2.820347548638586700e+07
3.600000000000000000e+01;2.816176891854751483e+07
3.610000000000000142e+01;2.817224527232509851e+07
